"time_window","residual"
"2016-10-14 06:00:00","-21.6106283504"
"2016-10-14 06:20:00","-17.3064616837"
"2016-10-14 06:40:00","-14.0512533504"
"2016-10-14 07:00:00","-5.44569779483"
"2016-10-14 07:20:00","5.30569109405"
"2016-10-14 07:40:00","12.0056910941"
"2016-10-14 08:00:00","12.7084688718"
"2016-10-14 08:20:00","17.9657605385"
"2016-10-14 08:40:00","23.9685383163"
"2016-10-14 09:00:00","28.4174966496"
"2016-10-14 09:20:00","24.6192327607"
"2016-10-14 09:40:00","19.4709688718"
"2016-10-14 10:00:00","22.6240938718"
"2016-10-14 10:20:00","23.7258299829"
"2016-10-14 10:40:00","18.4740938718"
"2016-10-14 11:00:00","17.6268716496"
"2016-10-14 11:20:00","16.0786077607"
"2016-10-14 11:40:00","10.3272188718"
"2016-10-14 12:00:00","14.0132386087"
"2016-10-14 12:20:00","11.3772736964"
"2016-10-14 12:40:00","15.9386772052"
"2016-10-14 13:00:00","18.9407605385"
"2016-10-14 13:20:00","19.2900660941"
"2016-10-14 13:40:00","22.5911077607"
"2016-10-14 14:00:00","22.3963160941"
"2016-10-14 14:20:00","26.7011772052"
"2016-10-14 14:40:00","25.6525660941"
"2016-10-14 15:00:00","23.1536077607"
"2016-10-14 15:20:00","25.8532605385"
"2016-10-14 15:40:00","23.6525660941"
"2016-10-14 16:00:00","25.7997883163"
"2016-10-14 16:20:00","24.7952744274"
"2016-10-14 16:40:00","26.7418022052"
"2016-10-14 17:00:00","24.7431910941"
"2016-10-14 17:20:00","14.3994410941"
"2016-10-14 17:40:00","8.1001355385"
"2016-10-14 18:00:00","6.99666331628"
"2016-10-14 18:20:00","1.49319109405"
"2016-10-14 18:40:00","-0.312364461501"
"2016-10-14 19:00:00","-4.12729501706"
"2016-10-14 19:20:00","-4.89257279483"
"2016-10-14 19:40:00","-4.80264223928"
"2016-10-14 20:00:00","-5.86514223928"
"2016-10-14 20:20:00","-6.42278112817"
"2016-10-14 20:40:00","-7.72729501706"
"2016-10-14 21:00:00","-8.97625335039"
"2016-10-14 21:20:00","-9.27625335039"
"2016-10-14 21:40:00","-12.8776422393"
"2016-10-14 22:00:00","-13.4234755726"
"2016-10-14 22:20:00","-15.9269477948"
"2016-10-14 22:40:00","-18.9793783504"
"2016-10-14 23:00:00","-19.7220866837"
"2016-10-14 23:20:00","-21.7651422393"
"2016-10-14 23:40:00","-23.0613227948"
"2016-10-15 00:00:00","-21.5599339059"
"2016-10-15 00:20:00","-21.2651422393"
"2016-10-15 00:40:00","-20.3193089059"
"2016-10-15 01:00:00","-21.8158366837"
"2016-10-15 01:20:00","-21.5120172393"
"2016-10-15 01:40:00","-23.4620172393"
"2016-10-15 02:00:00","-24.2057672393"
"2016-10-15 02:20:00","-23.5467394615"
"2016-10-15 02:40:00","-23.4436144615"
"2016-10-15 03:00:00","-23.6404894615"
"2016-10-15 03:20:00","-23.4866700171"
"2016-10-15 03:40:00","-22.8804200171"
"2016-10-15 04:00:00","-21.9779894615"
"2016-10-15 04:20:00","-20.2345866837"
"2016-10-15 04:40:00","-20.5391005726"
"2016-10-15 05:00:00","-22.2880589059"
"2016-10-15 05:20:00","-20.2297255726"
"2016-10-15 05:40:00","-22.9686144615"
"2016-10-15 06:00:00","-21.6106283504"
"2016-10-15 06:20:00","-17.3064616837"
"2016-10-15 06:40:00","-14.0512533504"
"2016-10-15 07:00:00","-5.44569779483"
"2016-10-15 07:20:00","5.30569109405"
"2016-10-15 07:40:00","12.0056910941"
"2016-10-15 08:00:00","12.7084688718"
"2016-10-15 08:20:00","17.9657605385"
"2016-10-15 08:40:00","23.9685383163"
"2016-10-15 09:00:00","28.4174966496"
"2016-10-15 09:20:00","24.6192327607"
"2016-10-15 09:40:00","19.4709688718"
"2016-10-15 10:00:00","22.6240938718"
"2016-10-15 10:20:00","23.7258299829"
"2016-10-15 10:40:00","18.4740938718"
"2016-10-15 11:00:00","17.6268716496"
"2016-10-15 11:20:00","16.0786077607"
"2016-10-15 11:40:00","10.3272188718"
"2016-10-15 12:00:00","14.0132386087"
"2016-10-15 12:20:00","11.3772736964"
"2016-10-15 12:40:00","15.9386772052"
"2016-10-15 13:00:00","18.9407605385"
"2016-10-15 13:20:00","19.2900660941"
"2016-10-15 13:40:00","22.5911077607"
"2016-10-15 14:00:00","22.3963160941"
"2016-10-15 14:20:00","26.7011772052"
"2016-10-15 14:40:00","25.6525660941"
"2016-10-15 15:00:00","23.1536077607"
"2016-10-15 15:20:00","25.8532605385"
"2016-10-15 15:40:00","23.6525660941"
"2016-10-15 16:00:00","25.7997883163"
"2016-10-15 16:20:00","24.7952744274"
"2016-10-15 16:40:00","26.7418022052"
"2016-10-15 17:00:00","24.7431910941"
"2016-10-15 17:20:00","14.3994410941"
"2016-10-15 17:40:00","8.1001355385"
"2016-10-15 18:00:00","6.99666331628"
"2016-10-15 18:20:00","1.49319109405"
"2016-10-15 18:40:00","-0.312364461501"
"2016-10-15 19:00:00","-4.12729501706"
"2016-10-15 19:20:00","-4.89257279483"
"2016-10-15 19:40:00","-4.80264223928"
"2016-10-15 20:00:00","-5.86514223928"
"2016-10-15 20:20:00","-6.42278112817"
"2016-10-15 20:40:00","-7.72729501706"
"2016-10-15 21:00:00","-8.97625335039"
"2016-10-15 21:20:00","-9.27625335039"
"2016-10-15 21:40:00","-12.8776422393"
"2016-10-15 22:00:00","-13.4234755726"
"2016-10-15 22:20:00","-15.9269477948"
"2016-10-15 22:40:00","-18.9793783504"
"2016-10-15 23:00:00","-19.7220866837"
"2016-10-15 23:20:00","-21.7651422393"
"2016-10-15 23:40:00","-23.0613227948"
"2016-10-16 00:00:00","-21.5599339059"
"2016-10-16 00:20:00","-21.2651422393"
"2016-10-16 00:40:00","-20.3193089059"
"2016-10-16 01:00:00","-21.8158366837"
"2016-10-16 01:20:00","-21.5120172393"
"2016-10-16 01:40:00","-23.4620172393"
"2016-10-16 02:00:00","-24.2057672393"
"2016-10-16 02:20:00","-23.5467394615"
"2016-10-16 02:40:00","-23.4436144615"
"2016-10-16 03:00:00","-23.6404894615"
"2016-10-16 03:20:00","-23.4866700171"
"2016-10-16 03:40:00","-22.8804200171"
"2016-10-16 04:00:00","-21.9779894615"
"2016-10-16 04:20:00","-20.2345866837"
"2016-10-16 04:40:00","-20.5391005726"
"2016-10-16 05:00:00","-22.2880589059"
"2016-10-16 05:20:00","-20.2297255726"
"2016-10-16 05:40:00","-22.9686144615"
"2016-10-16 06:00:00","-21.6106283504"
"2016-10-16 06:20:00","-17.3064616837"
"2016-10-16 06:40:00","-14.0512533504"
"2016-10-16 07:00:00","-5.44569779483"
"2016-10-16 07:20:00","5.30569109405"
"2016-10-16 07:40:00","12.0056910941"
"2016-10-16 08:00:00","12.7084688718"
"2016-10-16 08:20:00","17.9657605385"
"2016-10-16 08:40:00","23.9685383163"
"2016-10-16 09:00:00","28.4174966496"
"2016-10-16 09:20:00","24.6192327607"
"2016-10-16 09:40:00","19.4709688718"
"2016-10-16 10:00:00","22.6240938718"
"2016-10-16 10:20:00","23.7258299829"
"2016-10-16 10:40:00","18.4740938718"
"2016-10-16 11:00:00","17.6268716496"
"2016-10-16 11:20:00","16.0786077607"
"2016-10-16 11:40:00","10.3272188718"
"2016-10-16 12:00:00","14.0132386087"
"2016-10-16 12:20:00","11.3772736964"
"2016-10-16 12:40:00","15.9386772052"
"2016-10-16 13:00:00","18.9407605385"
"2016-10-16 13:20:00","19.2900660941"
"2016-10-16 13:40:00","22.5911077607"
"2016-10-16 14:00:00","22.3963160941"
"2016-10-16 14:20:00","26.7011772052"
"2016-10-16 14:40:00","25.6525660941"
"2016-10-16 15:00:00","23.1536077607"
"2016-10-16 15:20:00","25.8532605385"
"2016-10-16 15:40:00","23.6525660941"
"2016-10-16 16:00:00","25.7997883163"
"2016-10-16 16:20:00","24.7952744274"
"2016-10-16 16:40:00","26.7418022052"
"2016-10-16 17:00:00","24.7431910941"
"2016-10-16 17:20:00","14.3994410941"
"2016-10-16 17:40:00","8.1001355385"
"2016-10-16 18:00:00","6.99666331628"
"2016-10-16 18:20:00","1.49319109405"
"2016-10-16 18:40:00","-0.312364461501"
"2016-10-16 19:00:00","-4.12729501706"
"2016-10-16 19:20:00","-4.89257279483"
"2016-10-16 19:40:00","-4.80264223928"
"2016-10-16 20:00:00","-5.86514223928"
"2016-10-16 20:20:00","-6.42278112817"
"2016-10-16 20:40:00","-7.72729501706"
"2016-10-16 21:00:00","-8.97625335039"
"2016-10-16 21:20:00","-9.27625335039"
"2016-10-16 21:40:00","-12.8776422393"
"2016-10-16 22:00:00","-13.4234755726"
"2016-10-16 22:20:00","-15.9269477948"
"2016-10-16 22:40:00","-18.9793783504"
"2016-10-16 23:00:00","-19.7220866837"
"2016-10-16 23:20:00","-21.7651422393"
"2016-10-16 23:40:00","-23.0613227948"
"2016-10-17 00:00:00","-21.5599339059"
"2016-10-17 00:20:00","-21.2651422393"
"2016-10-17 00:40:00","-20.3193089059"
"2016-10-17 01:00:00","-21.8158366837"
"2016-10-17 01:20:00","-21.5120172393"
"2016-10-17 01:40:00","-23.4620172393"
"2016-10-17 02:00:00","-24.2057672393"
"2016-10-17 02:20:00","-23.5467394615"
"2016-10-17 02:40:00","-23.4436144615"
"2016-10-17 03:00:00","-23.6404894615"
"2016-10-17 03:20:00","-23.4866700171"
"2016-10-17 03:40:00","-22.8804200171"
"2016-10-17 04:00:00","-21.9779894615"
"2016-10-17 04:20:00","-20.2345866837"
"2016-10-17 04:40:00","-20.5391005726"
"2016-10-17 05:00:00","-22.2880589059"
"2016-10-17 05:20:00","-20.2297255726"
"2016-10-17 05:40:00","-22.9686144615"
"2016-10-17 06:00:00","-21.6106283504"
"2016-10-17 06:20:00","-17.3064616837"
"2016-10-17 06:40:00","-14.0512533504"
"2016-10-17 07:00:00","-5.44569779483"
"2016-10-17 07:20:00","5.30569109405"
"2016-10-17 07:40:00","12.0056910941"
"2016-10-17 08:00:00","12.7084688718"
"2016-10-17 08:20:00","17.9657605385"
"2016-10-17 08:40:00","23.9685383163"
"2016-10-17 09:00:00","28.4174966496"
"2016-10-17 09:20:00","24.6192327607"
"2016-10-17 09:40:00","19.4709688718"
"2016-10-17 10:00:00","22.6240938718"
"2016-10-17 10:20:00","23.7258299829"
"2016-10-17 10:40:00","18.4740938718"
"2016-10-17 11:00:00","17.6268716496"
"2016-10-17 11:20:00","16.0786077607"
"2016-10-17 11:40:00","10.3272188718"
"2016-10-17 12:00:00","14.0132386087"
"2016-10-17 12:20:00","11.3772736964"
"2016-10-17 12:40:00","15.9386772052"
"2016-10-17 13:00:00","18.9407605385"
"2016-10-17 13:20:00","19.2900660941"
"2016-10-17 13:40:00","22.5911077607"
"2016-10-17 14:00:00","22.3963160941"
"2016-10-17 14:20:00","26.7011772052"
"2016-10-17 14:40:00","25.6525660941"
"2016-10-17 15:00:00","23.1536077607"
"2016-10-17 15:20:00","25.8532605385"
"2016-10-17 15:40:00","23.6525660941"
"2016-10-17 16:00:00","25.7997883163"
"2016-10-17 16:20:00","24.7952744274"
"2016-10-17 16:40:00","26.7418022052"
"2016-10-17 17:00:00","24.7431910941"
"2016-10-17 17:20:00","14.3994410941"
"2016-10-17 17:40:00","8.1001355385"
"2016-10-17 18:00:00","6.99666331628"
"2016-10-17 18:20:00","1.49319109405"
"2016-10-17 18:40:00","-0.312364461501"
"2016-10-17 19:00:00","-4.12729501706"
"2016-10-17 19:20:00","-4.89257279483"
"2016-10-17 19:40:00","-4.80264223928"
"2016-10-17 20:00:00","-5.86514223928"
"2016-10-17 20:20:00","-6.42278112817"
"2016-10-17 20:40:00","-7.72729501706"
"2016-10-17 21:00:00","-8.97625335039"
"2016-10-17 21:20:00","-9.27625335039"
"2016-10-17 21:40:00","-12.8776422393"
"2016-10-17 22:00:00","-13.4234755726"
"2016-10-17 22:20:00","-15.9269477948"
"2016-10-17 22:40:00","-18.9793783504"
"2016-10-17 23:00:00","-19.7220866837"
"2016-10-17 23:20:00","-21.7651422393"
"2016-10-17 23:40:00","-23.0613227948"
